流域面积,相对高差,平均坡度,ndvi,clay,sand,silt,一级道路密度,二级道路密度,三级道路密度,四级道路密度,高速公路密度,铁路密度,断裂带密度,雨季降雨量均值,暴雨数量,特大暴雨数量,大暴雨数量,大雨数量,发生
2.7440701,1027,19.8327007,-0.16963,17,44,39,0,0,0,0.0128389,0,0,0.0066177,6.71804,0.0235054,0.0235054,0.0235054,0.0235054,0
60.5602989,2740,28.0569992,0.729308,28.1697998,41.6038017,30.2264004,0,0.0030548,0,0.0005819,0,0,0.0012798,5.9969902,0.518754,0.518754,0.518754,0.518754,1
32.9309998,2417,27.9431,0.753497,24.7646999,44.0293999,31.2059002,0,0.0002814,0,0.0010815,0,0,0.0032313,5.8773899,0.282084,0.282084,0.282084,0.282084,1
54.1685982,2260,31.0407009,0.646361,28.9629993,40.5185013,30.5184994,0,0.0023339,0,0.0006591,0,0,0.0000819,5.13591,0.464004,0.464004,0.464004,0.464004,1
77.6185989,2398,29.4573994,0.660122,34.946701,38.0932999,26.9599991,0,0.0001919,0,0.0004604,0,0,0.0011355,5.2901201,0.664875,0.664875,0.664875,0.664875,1
34.9452019,2287,24.5051003,0.713575,30.2187996,40.7187996,29.0625,0,0,0,0.0010248,0,0,0.0052696,5.2363601,0.299338,0.299338,0.299338,0.299338,0
60.3669014,1904,26.5305004,0.590851,37.1016998,37.3558998,25.5424004,0,0.0000509,0,0.0006001,0,0,0.0006651,5.6440501,0.517098,0.517098,0.517098,0.517098,1
2.06287,546,18.9654999,0.523314,36.5,32.5,31,0,0.0248754,0,0.017632,0,0,0.236628,5.6483002,0.0176704,0.0176704,0.0176704,0.0176704,1
70.5276031,2692,28.1966,0.75152,25.2273006,43.5455017,31.2273006,0,0.0021717,0,0.0005159,0,0,0.0004193,5.94592,0.604134,0.604134,0.604134,0.604134,1
93.0159988,2597,27.3656998,0.650751,31.6854,39.707901,28.6067009,0,0.0008316,0,0.0003934,0,0,0.0002201,5.3413901,0.796768,0.796768,0.796768,0.796768,1
133.2519989,1996,24.0470009,0.680237,28.6488991,40.0382004,31.3129997,0,0.0001873,0,0.0002764,0,0,0.0002608,5.30266,1.14143,1.14143,1.14143,1.14143,1
30.1881008,2807,31.7022991,0.74201,27.6000004,40.1333008,32.2667007,0,0.0045942,0,0.0012219,0,0,0.0065701,6.0645099,0.258589,0.258589,0.258589,0.258589,1
38.9440002,2416,25.8712006,0.621705,35.3420982,36.7895012,27.8684006,0,0.0011831,0,0.0009566,0,0,0.0013561,5.8236699,0.333591,0.333591,0.333591,0.333591,1
101.4550018,1460,24.4281998,0.734779,25.5160999,40.139801,34.344101,0,0,0,0.0003687,0,0,0.000223,6.78055,0.869058,0.869058,0.869058,0.869058,1
71.093399,2093,29.4158001,0.65688,29.6000004,39.7857018,30.6142998,0,0.0021097,0.0498419,0.0005266,0,0,0.0035918,5.5948801,0.60898,0.60898,0.60898,0.60898,1
6.1933198,1077,30.6464996,0.537579,42.8571014,33,24.1429005,0,0.004469,0,0.0060433,0,0,0.0148769,5.8050199,0.0530515,0.0530515,0.0530515,0.0530515,1
22.3934002,1904,31.7749004,0.644141,31.6667004,41.2380981,27.0951996,0,0.0813812,0,0.0016836,0,0,0.0064508,5.7278099,0.19182,0.19182,0.19182,0.19182,1
53.4864998,1949,24.8924007,0.686446,29.4902,38.6862984,31.8234997,0,0.0024944,0.0090807,0.0007054,0,0,0.000341,5.4491801,0.458161,0.458161,0.458161,0.458161,0
41.8436012,2965,27.6040001,0.70812,29.0732002,38.9756012,31.9512005,0,0.0113004,0,0.0009015,0,0,0.0018662,6.0451198,0.358429,0.358429,0.358429,0.358429,1
1.20746,792,22.1548004,0.456541,44,32,24,0,0.0244861,0,0.0312922,0,0,0.024966,5.8050199,0.010343,0.010343,0.010343,0.010343,1
6.2505898,1066,22.6014996,0.539945,41.8571014,32.1428986,26,0,0.0038261,0,0.0060519,0,0,0.0173441,5.8050199,0.0535421,0.0535421,0.0535421,0.0535421,1
84.4812012,1965,28.5379009,0.766631,24.5541992,39.5181007,35.9277,0,0,0,0.0004485,0,0,0.0014309,6.5366702,0.72366,0.72366,0.72366,0.72366,0
26.7782001,1983,27.7507,0.744006,21.6154003,43.4614983,34.9230995,0,0,0,0.0014165,0,0,0.0004159,6.33922,0.22938,0.22938,0.22938,0.22938,0
10.4979,1582,26.8311996,0.556526,38,36.4444008,25.5555992,0,0.0127266,0,0.0036305,0,0,0.0011048,5.7963901,0.089924,0.089924,0.089924,0.089924,0
0.795392,737,29.3362007,0.543548,36,39,25,0,0.0503018,0,0.0482626,0,0,0.0975624,5.4193802,0.0068133,0.0068133,0.0068133,0.0068133,0
23.9619999,1869,22.8612003,0.735618,23.4347992,43.2608986,33.3042984,0,0.0041947,0.0013656,0.0016025,0,0,0.0014128,6.4373899,0.205257,0.205257,0.205257,0.205257,0
52.8219986,3001,30.1424007,0.722593,29.7000008,40.0999985,30.2000008,0,0.0006637,0,0.000729,0,0,0.0000452,6.0328999,0.452469,0.452469,0.452469,0.452469,1
24.7108994,1799,24.3869991,0.748253,23.5216999,41.5217018,34.956501,0,0.0068781,0.0055791,0.0015662,0,0,0.000773,6.23909,0.211672,0.211672,0.211672,0.211672,0
89.4763031,2064,31.7367001,0.651064,33.4166985,39.5951996,26.9881001,0,0.0002534,0,0.0004359,0,0,0.0013545,5.5153198,0.766447,0.766447,0.766447,0.766447,1
3.41031,786,19.8546009,0.552284,36.5,32.5,31,0,0.0005624,0,0.0114417,0,0,0.0776813,5.7084599,0.0292125,0.0292125,0.0292125,0.0292125,1
41.7513008,1942,27.9092999,0.621728,36.8139992,36.5349007,26.6511993,0,0.0019601,0,0.0009361,0,0,0.0006269,5.73734,0.357638,0.357638,0.357638,0.357638,1
34.2669983,2554,27.7952995,0.755275,27.625,41.2812996,31.0937996,0,0.0035366,0,0.0011427,0,0,0.0036113,5.9488602,0.293528,0.293528,0.293528,0.293528,1
38.2938995,1618,23.0969009,0.750924,26.0277996,40.6110992,33.3610992,0,0.0010646,0,0.0010275,0,0,0.0029403,6.2940898,0.328022,0.328022,0.328022,0.328022,0
50.962101,1924,28.7381992,0.637626,34.2041016,39.3264999,26.4694004,0,0.0014027,0.0102931,0.0007793,0,0,0.0015814,5.3993502,0.436537,0.436537,0.436537,0.436537,1
30.3542995,2499,27.9340992,0.743031,27.6667004,39.7332993,32.5999985,0,0.0299415,0,0.0013111,0,0,0.000342,5.9527402,0.260013,0.260013,0.260013,0.260013,0
42.4188995,1825,26.3875008,0.629975,37.9524002,36.7142982,25.3332996,0,0.0005008,0.0012173,0.0009405,0,0,0.0002086,5.6651001,0.363357,0.363357,0.363357,0.363357,1
25.9883003,1409,24.3279991,0.66377,28.7082996,35.9166985,35.375,0,0,0,0.0015385,0,0,0.0004007,5.3151798,0.222613,0.222613,0.222613,0.222613,0
67.4098969,1837,23.6128006,0.766583,28.2257996,40.3548012,31.4193993,0,0.0014446,0.0111945,0.0005945,0,0,0.001507,6.5053802,0.577428,0.577428,0.577428,0.577428,0
28.3701,2378,25.4491005,0.706688,31.6207008,37.3792992,31,0,0.0003436,0.0235021,0.0014158,0,0,0.0049193,5.8413701,0.243016,0.243016,0.243016,0.243016,0
3.56849,984,27.7698002,0.445811,38.25,34,27.75,0,0.0066756,0,0.0113031,0,0,0.0299247,5.7533698,0.0305674,0.0305674,0.0305674,0.0305674,0
13.2969999,1575,32.523201,0.626779,36.0833015,37.9166985,26,0,0,0,0.0030376,0,0,0.0037423,5.7093101,0.113901,0.113901,0.113901,0.113901,0
29.3498993,1848,26.7199001,0.681867,26.9286003,41.8928986,31.1786003,0,0.0527672,0,0.0013789,0,0,0.001382,5.2332101,0.251409,0.251409,0.251409,0.251409,1
1.27437,314,8.3012304,0.549407,29,33,38,0,0.0348374,0,0.0317539,0,0,0.0169201,5.7533698,0.0109161,0.0109161,0.0109161,0.0109161,0
35.2179985,1907,21.6443005,0.741606,25,40.5946007,34.4053993,0,0.0002418,0,0.0011503,0,0,0.0046798,6.4120598,0.301675,0.301675,0.301675,0.301675,0
39.8860016,2733,29.2348003,0.745161,31.2632008,38.6579018,30.0788994,0,0.0030955,0.007634,0.0010178,0,0,0.0013291,5.9908299,0.34166,0.34166,0.34166,0.34166,1
43.6155014,1046,23.8040009,0.658653,36,39,25,0,0.0013866,0.0182905,0.0009394,0,0,0.0000599,5.3615599,0.373607,0.373607,0.373607,0.373607,0
76.7641983,1886,28.0060997,0.698506,28.5394993,40.1315994,31.3288994,0,0.0004193,0,0.0005369,0,0,0.0000576,5.2898402,0.657556,0.657556,0.657556,0.657556,0
26.1487999,2000,19.6149998,0.710849,26.3043003,39.5652008,34.1304016,0,0.0124541,0,0.0015739,0,0,0.0022576,6.4794698,0.223988,0.223988,0.223988,0.223988,0
28.9253998,1421,24.5461998,0.57209,36.5385017,35.7308006,27.7308006,0,0.0003339,0,0.0014271,0,0,0.0005778,5.7533698,0.247773,0.247773,0.247773,0.247773,0
29.7985001,2732,31.3129005,0.752939,28.8213997,39.7857018,31.3929005,0,0,0,0.001389,0,0,0.0140856,6.04777,0.255251,0.255251,0.255251,0.255251,0
30.7108994,2007,16.4993992,0.706953,24.6667004,42.3030014,33.0303001,0,0.0005166,0,0.0013495,0,0,0.0038673,6.52039,0.263067,0.263067,0.263067,0.263067,0
12.6281996,1070,14.2873001,0.610271,34.3571014,32.6428986,33,0,0.000483,0,0.0033046,0,0,0.0006345,5.7532902,0.108173,0.108173,0.108173,0.108173,0
74.6352005,1951,23.1366005,0.630915,27.8355999,40.7944984,31.3698997,0,0.0002672,0.006274,0.0005628,0,0,0.000868,5.2453799,0.639319,0.639319,0.639319,0.639319,1
27.5522003,1905,17.0128994,0.700136,26.0713997,38.75,35.1786003,0,0.0007307,0,0.0015232,0,0,0.0004806,6.37075,0.23601,0.23601,0.23601,0.23601,0
43.3739014,2849,29.2091999,0.743571,26.2092991,39.7442017,34.0465012,0,0.0000324,0.0229392,0.0009708,0,0,0.0001713,6.0118899,0.371537,0.371537,0.371537,0.371537,0
77.5826035,1064,20.2544003,0.610655,36,39,25,0,0.0002992,0.0037559,0.0005456,0,0,0.0008858,5.3663402,0.664566,0.664566,0.664566,0.664566,1
22.2049007,1280,25.7140007,0.502913,37.4000015,35.3499985,27.25,0,0.0387435,0,0.0019181,0,0,0.0092799,5.6499701,0.190206,0.190206,0.190206,0.190206,1
48.3213005,2120,16.5466995,0.69028,27.9388008,38.4286003,33.6327019,0,0.0009614,0.0173991,0.0008839,0,0,0.0007452,6.3580699,0.413916,0.413916,0.413916,0.413916,0
39.5914993,2731,24.1467991,0.670845,30.4323997,37.2703018,32.2972984,0,0.0010772,0.0070248,0.0010795,0,0,0.0023975,5.7119298,0.339137,0.339137,0.339137,0.339137,0
25.8015003,2027,18.4248009,0.705856,25.1537991,40.4230995,34.4230995,0,0.001549,0.0003296,0.0016708,0,0,0.0065673,6.2958698,0.221013,0.221013,0.221013,0.221013,0
11.2517004,964,20.8866997,0.56479,39.4000015,33.5999985,27,0,0.0017404,0,0.0038381,0,0,0.0171664,5.5366101,0.096381,0.096381,0.096381,0.096381,1
2.836,578,16.3327007,0.496399,44,32,24,0,0.0472507,0,0.0152939,0,0,0.0251442,5.5366101,0.0242929,0.0242929,0.0242929,0.0242929,1
27.7096996,2060,21.5198002,0.721054,23.25,43.2083015,33.5416985,0,0.0025233,0.0134863,0.0015702,0,0,0.0033144,6.3039298,0.237359,0.237359,0.237359,0.237359,0
48.1884995,2868,30.2397995,0.754559,27.8980007,40.5509987,31.5510006,0,0.0000063,0,0.0009039,0,0,0.0001423,5.9001799,0.412779,0.412779,0.412779,0.412779,1
74.7437973,1742,26.3915005,0.530841,36.7944984,37.972599,25.2329006,0,0.000525,0.0013334,0.0005833,0,0,0.0010937,5.44312,2,2,2,2,1
130.7019958,2080,26.8285007,0.675322,29.3952999,40.2635994,30.3411007,0,0.0009248,0.0062772,0.000334,0,0,0.0007483,5.3898001,1.11959,1.11959,1.11959,1.11959,1
30.7224998,1439,22.0694008,0.560286,36.2759018,38.7585983,24.9654999,0,0.0012957,0.000521,0.0014274,0,0,0.000264,5.4418602,0.263167,0.263167,0.263167,0.263167,1
37.7517014,2045,22.0804005,0.718811,23.6944008,41.3333015,34.9721985,0,0.0066409,0.0354636,0.0011669,0,0,0.0041353,6.23419,0.323378,0.323378,0.323378,0.323378,0
46.1086006,2812,25.5955009,0.699512,31,38.4444008,30.5555992,0,0.0010809,0.0736487,0.0009564,0,0,0.0092536,5.8864498,0.394963,0.394963,0.394963,0.394963,0
66.8526001,1618,20.5977001,0.637683,33.287899,37.5152016,29.1970005,0,0.0000802,0.0168829,0.0006627,0,0,0.0001925,5.5209198,0.572654,0.572654,0.572654,0.572654,0
27.3917007,1521,20.7075005,0.640113,33.1071014,40.0713997,26.8213997,0,0.0184748,0.111845,0.0016201,0,0,0.0006831,5.3908501,0.234635,0.234635,0.234635,0.234635,0
42.3014984,1121,21.0123005,0.497775,38.7999992,36.5499992,24.6499996,0,0.0004358,0.0007214,0.0010547,0,0,0.0014717,5.6570101,0.362352,0.362352,0.362352,0.362352,1
32.8664017,2752,26.3318996,0.720694,28.7879009,39.4847984,31.7273006,0,0.0006088,0,0.0013603,0,0,0.0000903,5.8909402,0.281531,0.281531,0.281531,0.281531,0
43.0413017,2009,15.7551003,0.705267,29.2682991,37.0732002,33.6585007,0,0.0037543,0,0.0010395,0,0,0.0017493,6.4505301,0.368689,0.368689,0.368689,0.368689,0
131.0099945,1750,23.0652008,0.639041,31.8719997,40.9039993,27.2240009,0,0.0001846,0.0013372,0.000343,0,0,0.0002104,5.3547401,1.12222,1.12222,1.12222,1.12222,1
70.4391022,1311,21.3057003,0.559191,33.1449013,37.8405991,29.0144997,0,0.0001852,0.0039577,0.0006414,0,0,0.0005756,5.50425,0.603376,0.603376,0.603376,0.603376,0
53.0956993,1274,19.4810009,0.676526,32.7647018,37.7450981,29.4902,0,0.0007644,0,0.0008525,0,0,0.000596,5.4725199,0.454814,0.454814,0.454814,0.454814,0
13.3662004,880,26.2689991,0.554629,37.6666985,33.5,28.8332996,0,0.0028584,0,0.0033921,0,0,0.0022557,5.7646599,0.114494,0.114494,0.114494,0.114494,0
37.6843987,2858,27.8831997,0.728317,27.2000008,39.7142982,33.085701,0,0.0002393,0.0339049,0.0012042,0,0,0.0007319,5.9056001,0.322802,0.322802,0.322802,0.322802,0
26.3173008,1378,18.2660007,0.660864,36.2593002,38.4444008,25.2963009,0,0.0006234,0.0007931,0.0017277,0,0,0.0002051,5.54811,0.225432,0.225432,0.225432,0.225432,0
23.1107006,1022,20.9503002,0.512127,38.0416985,36.7083015,25.25,0,0.0011231,0.002582,0.0019678,0,0,0.0001992,5.7404099,0.197964,0.197964,0.197964,0.197964,1
31.1152992,1205,19.1156998,0.692957,32.296299,36.7778015,30.9258995,0,0.0014537,0.000192,0.0014675,0,0,0.0009394,5.4709601,0.266532,0.266532,0.266532,0.266532,0
52.3022995,2121,20.6266003,0.699545,24.5105991,41.425499,34.0638008,0,0.0017925,0,0.0008726,0,0,0.0024191,6.1400199,0.448018,0.448018,0.448018,0.448018,0
27.2971001,1380,19.6033001,0.499235,28.875,39.375,31.75,0,0.0022267,0.0042569,0.0016738,0,0,0.0008757,5.5198302,0.233825,0.233825,0.233825,0.233825,0
21.5407009,2719,25.0042,0.643686,34.1304016,36.6957016,29.1739006,0,0.0022399,0,0.0021305,0,0,0.0027257,5.8309598,0.184516,0.184516,0.184516,0.184516,0
28.0345001,873,19.8073997,0.441221,34.1428986,37.4642982,28.3929005,0,0.0077608,0.0026896,0.0016393,0,0,0.0002117,5.69561,0.240141,0.240141,0.240141,0.240141,0
52.9550018,2081,13.5893002,0.634456,31.2000008,36.9636002,31.8363991,0,0.0007456,0.0154425,0.0008672,0,0,0.0015078,6.4124498,0.453609,0.453609,0.453609,0.453609,0
25.1791992,2089,16.3358002,0.683408,30.2726994,37.8636017,31.8635998,0,0.0070791,0,0.0018369,0,0,0.000138,6.1161299,0.215683,0.215683,0.215683,0.215683,0
44.4463005,1403,20.4090004,0.68576,29.1707001,37.1463013,33.6828995,0,0.0003322,0.0037178,0.0010423,0,0,0.0001841,5.5067902,0.380723,0.380723,0.380723,0.380723,0
34.0185013,826,17.1916008,0.592901,34.25,38.5625,27.1875,0,0.0019026,0.0009047,0.0013624,0,0,0.000272,5.52912,0.2914,0.2914,0.2914,0.2914,0
46.1134987,2881,30.7047997,0.738061,27.0226994,39.4772987,33.5,0,0.0011132,0.0038795,0.0010051,0,0,0.0007501,5.8994699,0.395005,0.395005,0.395005,0.395005,0
26.6522007,1910,23.1224003,0.587023,38.5217018,36.4782982,25,0,0.0016773,0,0.0017426,0,0,0.0003781,5.7671499,0.228301,0.228301,0.228301,0.228301,0
101.4889984,1995,20.3050995,0.551445,28.656601,36.3636017,34.9798012,0,0.0002868,0.000921,0.0004581,0,0,0.0002376,5.44238,0.869349,0.869349,0.869349,0.869349,1
28.1175995,2730,28.8607998,0.746769,33.0690002,38.2414017,28.6896992,0,0.0017378,0,0.0016581,0,0,0.001386,5.8691001,0.240853,0.240853,0.240853,0.240853,0
32.7500992,816,17.4267006,0.455057,39.3437996,34.9375,25.7187996,0,0.0013912,0.0105969,0.0014247,0,0,0.0014627,5.7087898,0.280535,0.280535,0.280535,0.280535,0
51.0351982,1394,20.3635998,0.671057,36,39,25,0,0.0002988,0.0062517,0.0009175,0,0,0.0005777,5.4292402,0.437163,0.437163,0.437163,0.437163,0
45.760601,2157,22.4454994,0.731484,28.5778008,38.9333,32.4888992,0,0.0038476,0,0.0010218,0,0,0.0013413,6.09863,0.391982,0.391982,0.391982,0.391982,0
12.3498001,1131,24.6445999,0.545539,39.0713997,33.7142982,27.2143002,0,0.0070953,0,0.0037939,0,0,0.0034037,5.7557201,0.105787,0.105787,0.105787,0.105787,1
36.5976982,1662,19.5228996,0.515473,31.9188995,35.5946007,32.4864998,0,0.0023051,0.0093788,0.0012862,0,0,0.0013383,5.4793501,0.313493,0.313493,0.313493,0.313493,0
8.8728399,691,20.7199001,0.458793,35.8889008,32.8889008,31.2222004,0,0.0290924,0,0.005308,0,0,0.0003506,5.7003798,0.076004,0.076004,0.076004,0.076004,0
3.13184,666,27.1821003,0.483331,44,32,24,0,0.0282516,0,0.0150375,0,0,0.0128915,5.7003798,0.0268271,0.0268271,0.0268271,0.0268271,0
12.2887001,661,14.4006004,0.454806,37,33.25,29.75,0,0.0048056,0.003264,0.0038339,0,0,0.0004286,5.7003798,0.105264,0.105264,0.105264,0.105264,0
38.2230988,2081,23.8815002,0.755877,27.7691994,38.4359016,33.794899,0,0.0003702,0,0.001234,0,0,0.0007104,6.0634098,0.327416,0.327416,0.327416,0.327416,0
96.9209976,1560,28.5655003,0.597817,39.3228989,34.7708015,25.9062996,0,0,0,0.0004897,0,0,0.003714,5.2781401,0.830217,0.830217,0.830217,0.830217,1
62.4379997,2734,27.7551003,0.753876,28.4333,39.2332993,32.3333015,0,0.0002772,0.001459,0.0007591,0,0,0.0168653,5.86449,0.534839,0.534839,0.534839,0.534839,0
44.6389999,1666,21.5398998,0.622547,30.0475998,35.4286003,34.5237999,0,0.0030955,0.0010532,0.0010697,0,0,0.0003879,5.4445901,0.382374,0.382374,0.382374,0.382374,0
24.3155003,957,17.7334995,0.606781,33.0416985,38.0833015,28.875,0,0.0012961,0.0000921,0.0019685,0,0,0.0057088,5.5068798,0.208285,0.208285,0.208285,0.208285,0
1.63335,559,16.0741997,0.456819,37.5,34,28.5,0,0.165137,0.192881,0.0293078,0,0,0.0159178,5.5529799,0.0139911,0.0139911,0.0139911,0.0139911,0
0.49501,54,5.7318602,0.311028,28.4206009,35.3176003,36.2617989,0,0.0353674,0,0.0969858,1,0,0.202321,5.53478,0.0042402,0.0042402,0.0042402,0.0042402,0
6.68121,87,4.6001902,0.287847,28.2856998,35.8571014,35.8571014,0,0.0009301,0.0265622,0.0071817,0,0,0.0070831,5.51475,0.0572307,0.0572307,0.0572307,0.0572307,0
105.6259995,1024,12.5355997,0.46882,32.9514999,37.9902992,29.0583,0,0.0000432,0.0000954,0.0004545,0,0,0.0003696,5.4623799,0.904782,0.904782,0.904782,0.904782,0
9.1130104,768,20.1380005,0.470354,30.6364002,35.4544983,33.9090996,0,0.0020334,0.181966,0.0052696,0,0,0.0081273,5.5529799,0.0780613,0.0780613,0.0780613,0.0780613,0
37.9206009,1835,23.5007,0.571237,34.085701,36.0570984,29.8570995,0,0.0006042,0.0005932,0.0012677,0,0,0.0016712,5.6800699,0.324825,0.324825,0.324825,0.324825,1
24.3771992,886,13.6140003,0.564147,32.1304016,36.2173996,31.6522007,0,0.002142,0.0055611,0.001978,0,0,0.0136474,5.5466099,0.208813,0.208813,0.208813,0.208813,0
42.9920006,2656,28.5154991,0.779881,27.1189995,39.6904984,33.1904984,0,0.005786,0,0.0011197,0,0,0.0006875,5.81635,0.368266,0.368266,0.368266,0.368266,0
36.460701,689,9.0739498,0.383864,31.3528996,36.5881996,32.0587997,0,0.0003358,0.00471,0.0013238,0,0,0.000826,5.4808502,0.31232,0.31232,0.31232,0.31232,0
43.3331985,867,14.2342997,0.518086,32.0233002,36.0698013,31.9069996,0,0.0000701,0.0014198,0.001117,0,0,0.0006419,5.4963498,0.371188,0.371188,0.371188,0.371188,1
27.9631004,1089,16.7567997,0.580623,32.0769005,36.2308006,31.6923008,0,0.0000058,0,0.0017321,0,0,0.0061912,5.5032301,0.239529,0.239529,0.239529,0.239529,1
51.3255005,1462,22.5522003,0.61868,33.7254982,37.5293999,28.7451,0,0.0019168,0.0012552,0.000945,0,0,0.0006145,5.5254598,0.43965,0.43965,0.43965,0.43965,0
140.4470062,1436,24.030899,0.716409,27.4160995,40.0145988,32.5693016,0,0.0000396,0.0040348,0.0003459,0,0,0.0001217,5.4488101,2,2,2,2,0
84.9106979,1582,19.7898006,0.561165,32.7625008,35.875,31.3624992,0,0.0008476,0,0.0005722,0,0,0.0000642,5.5740299,0.727338,0.727338,0.727338,0.727338,0
33.0993996,1413,19.9279995,0.615117,27.6970005,38.8181992,33.4847984,0,0.0002142,0.0006506,0.0014713,0,0,0.0001908,5.5062099,0.283527,0.283527,0.283527,0.283527,0
30.9594002,1111,8.9453096,0.399443,29.7856998,33.8571014,36.3571014,0,0.0000135,0.0004939,0.0015738,0,0,0.0013818,5.50985,0.265196,0.265196,0.265196,0.265196,1
43.2496986,2238,26.6030006,0.660802,33.3636017,38.4318008,28.2045002,0,0.0016599,0.0075206,0.0011289,0,0,0.0011744,5.7340999,0.370473,0.370473,0.370473,0.370473,0
28.1333008,1648,19.3325996,0.518695,30.6923008,35.5385017,33.7691994,0,0.0028033,0.0017926,0.0017366,0,0,0.0011741,5.5403399,0.240988,0.240988,0.240988,0.240988,0
78.7922974,1216,19.1889,0.6699,36,39,25,0,0.0013801,0.0006908,0.000622,0,0,0.0021563,5.22925,0.674928,0.674928,0.674928,0.674928,0
17.6107998,86,4.7399602,0.34652,28.6315994,34.4737015,36.8946991,0,0.0000216,0.0253101,0.002782,0,0,0.0028352,5.4924402,0.150853,0.150853,0.150853,0.150853,0
1.60717,66,4.8782601,0.310977,28.5,35,36.5,0,0.0119281,0.0174263,0.0305285,0,0,0.0341098,5.4998102,0.0137669,0.0137669,0.0137669,0.0137669,0
23.4025993,900,17.5480003,0.640222,36,39,25,0,0.005918,0,0.0020967,0,0,0.0004339,5.1273098,0.200465,0.200465,0.200465,0.200465,0
23.1928997,982,18.2469006,0.591143,32.2272987,36.4090996,31.3635998,0,0.0045149,0,0.0021214,0,0,0.0018715,5.51617,0.198669,0.198669,0.198669,0.198669,0
71.6501999,1147,15.6239004,0.589806,34.4264984,38.0293999,27.5440998,0,0.0008946,0.0018705,0.0006877,0,0,0.0005028,5.3566699,0.61375,0.61375,0.61375,0.61375,0
46.660099,1085,17.1602001,0.62293,34.2340012,37.7872009,27.9787006,0,0.0031051,0.0069423,0.0010565,0,0,0.0010727,5.2586598,0.399687,0.399687,0.399687,0.399687,0
32.2290993,608,12.7173004,0.515045,36,39,25,0,0.0011355,0.0004974,0.0015326,0,0,0.0009359,5.3940001,0.276072,0.276072,0.276072,0.276072,0
6.4219098,204,7.6666098,0.378765,36,39,25,0,0.0050032,0.242562,0.0077045,0,0,0.0236016,5.4409299,0.0550096,0.0550096,0.0550096,0.0550096,0
39.7817001,937,15.8636999,0.610232,34.4872017,38,27.5128002,0,0.001507,0,0.0012448,0,0,0.0011299,5.2045298,0.340767,0.340767,0.340767,0.340767,0
47.5924988,930,10.7965002,0.450464,32.8084984,37.2552986,29.9361992,0,0.000052,0.0027338,0.0010426,0,0,0.0003939,5.5622702,0.407674,0.407674,0.407674,0.407674,0
154.3179932,2102,20.0153999,0.758529,31.9195004,37.8591003,30.2215004,0,0.0002318,0.0071652,0.0003215,0,0,0.000297,6.1757302,1.32188,1.32188,1.32188,1.32188,1
3.00583,95,6.15769,0.414556,30,37.5,32.5,0,0.0122841,0.177825,0.0165256,0,0,0.128574,5.5942602,0.0257477,0.0257477,0.0257477,0.0257477,0
43.1214981,2234,27.0764999,0.743241,33.0769005,38.153801,28.7691994,0,0.0018122,0.0015619,0.0011513,0,0,0.0001943,5.9018402,0.369375,0.369375,0.369375,0.369375,0
29.2940006,1611,21.8637009,0.767978,29.5806007,38.7419014,31.6774006,0,0.0004191,0,0.0016947,0,0,0.0033302,6.1609101,0.25093,0.25093,0.25093,0.25093,1
10.0646,625,16.5596008,0.575298,30.2999992,34.5,35.2000008,0,0,0.0093234,0.0049449,0,0,0.0078155,5.28091,0.0862124,0.0862124,0.0862124,0.0862124,0
37.600399,1913,23.118,0.590023,33.3783989,39.1351013,27.4864998,0,0.0001551,0.0025997,0.0013239,0,0,0.0004607,5.9286399,0.322082,0.322082,0.322082,0.322082,0
12.9778996,847,24.3362999,0.653479,32,42.4286003,25.5713997,0,0.0207842,0,0.003845,0,0,0.010346,5.2342701,0.111168,0.111168,0.111168,0.111168,0
1.99138,95,6.9864502,0.475802,29,45,26,0,0.0893127,0.162625,0.0250548,0,0,0.0313878,5.2707901,0.017058,0.017058,0.017058,0.017058,0
14.5365,1307,21.8876991,0.733168,30.7691994,38.9230995,30.3076992,0,0.0273379,0,0.0034426,0,0,0.004547,6.2588201,0.124519,0.124519,0.124519,0.124519,1
83.0326004,1750,22.0492001,0.693825,33.0723,37.8193016,29.1084003,0,0.0005167,0.0005193,0.0006048,0,0,0.0015017,5.2302198,0.71125,0.71125,0.71125,0.71125,1
50.8114014,1511,22.7656002,0.590231,33.0200005,38.7599983,28.2199993,0,0.0013754,0.0014288,0.000987,0,0,0.0060657,5.9051399,0.435246,0.435246,0.435246,0.435246,0
29.5044003,893,21.0907001,0.624954,38.0741005,35.7406998,26.1851997,0,0.0150662,0.0627184,0.0017044,0,0,0.0010961,5.2323499,0.252733,0.252733,0.252733,0.252733,1
39.2737999,1986,25.7751007,0.720875,30.1282005,37.4614983,32.4103012,0,0.0011072,0.0013115,0.0012817,0,0,0.0031361,6.03056,0.336416,0.336416,0.336416,0.336416,0
7.5142498,725,22.4172993,0.607027,38.8333015,34.5,26.6667004,0,0.0476736,0,0.0067165,0,0,0.0239146,5.2632799,0.0643665,0.0643665,0.0643665,0.0643665,0
4.2711201,712,17.7975006,0.544018,41.1666985,30.8332996,28,0,0,0,0.0118274,0,0,0.0099607,5.2600598,0.0365861,0.0365861,0.0365861,0.0365861,0
25.6105003,1461,20.2894001,0.680791,33.5769005,37.7308006,28.6923008,0,0.0059745,0.110306,0.0019731,0,0,0.004449,5.2867599,0.219377,0.219377,0.219377,0.219377,0
