Z流域面积,Z相对高差,Z平均坡度,Z乡县密度,Z雨季降雨量均值,Z大暴雨数量,Z暴雨数量,Z大雨数量,Zsand,Z断裂带密度,ZNDVI,ZLUCC,Zclay,Zsilt,发生
-0.424234325,-1.528641805,-2.336993709,-0.592078361,-1.437221736,-0.754072714,-0.873550614,-1.414849692,0.23791859,-0.140098771,-0.011844348,0.001392539,-0.469255207,0.454869206,0
-0.943290673,1.08403169,1.280828237,-0.592078361,-0.99182364,-0.263129419,-0.391002984,-0.714941082,-0.88294283,-0.136990184,-0.232958661,0.001392539,0.812757467,0.193076249,0
0.048295691,0.878243036,0.89816379,-0.592078361,-0.305026693,0.502261112,0.310846534,0.564015988,1.017851013,-0.141485657,0.240965313,0.001392539,-1.325289757,0.58143902,0
-0.063684063,2.072057917,1.730185896,-0.592078361,-0.588023919,0.508697177,0.341005761,0.211667816,0.230724199,-0.079616443,0.754225325,0.001392539,-0.583397627,0.641974641,1
0.281440189,-1.348125442,-0.922327286,-0.592078361,-1.437221736,-0.754072714,-0.873550614,-1.414849692,0.404014558,-0.150330287,0.172673723,0.001392539,-1.018693021,1.04827595,0
0.727872735,2.005868584,0.966495239,-0.592078361,-1.243134376,-0.543345065,-0.669006665,-1.115134837,0.874495347,-0.149625336,0.340999256,0.001392539,-0.979840644,0.267947083,0
0.565181211,1.205579374,1.280348735,-0.592078361,-0.796658004,0.03738195,-0.14873193,-0.37096397,-0.938064485,-0.152130032,0.320671105,0.001392539,0.811648908,0.279207167,0
-1.181168735,-0.378150851,0.396475362,-0.592078361,-0.835840993,-0.410412407,-0.793126009,-0.994904526,-1.788265235,0.089669863,-0.56362252,-0.743615798,1.761924955,0.114784627,1
0.666822534,1.855438281,1.386876189,-0.592078361,-1.117171718,-0.520256063,-0.8040477,-1.134802279,0.32423809,-0.144248595,0.519698989,0.001392539,-0.223840582,-0.055970326,0
-1.069578881,0.175432662,1.406460301,-0.592078361,-0.835840993,-0.410412407,-0.793126009,-0.994904526,-1.52410752,0.123488633,-0.082589522,0.001392539,1.576306493,-0.003273616,0
-1.151273513,-0.290299554,0.772691815,-0.592078361,-0.835840993,-0.410412407,-0.793126009,-0.994904526,-2.554726566,0.272080545,-0.328056539,0.001392539,1.9062358,1.065726302,0
2.420736198,2.22248822,0.781737809,-0.592078361,-0.28285044,0.259440413,-0.052423447,0.116018303,0.396527461,-0.104845721,0.691827626,0.001392539,-0.794948131,0.714524173,0
-1.090092972,-0.254196282,1.353689671,-0.592078361,-0.835840993,-0.410412407,-0.793126009,-0.994904526,-0.958929334,0.57473715,0.253851242,0.001392539,1.774264077,-1.174083051,0
-0.282142732,1.080421363,0.642836474,-0.592078361,-0.510478229,-0.104716754,-0.578504902,-0.621349292,-0.005121138,-0.141491597,0.593399815,0.001392539,-0.041482096,0.166992763,1
1.099882726,-1.046061394,1.033281456,-0.592078361,0.098434287,0.816945832,0.654516883,0.684876138,0.542130931,-0.14311333,-0.70496681,0.001392539,-1.475605542,1.541746686,0
0.967389385,-0.143479579,-0.082085164,-0.592078361,-1.280730766,-0.568884065,-0.812878272,-1.203645333,0.64636285,-0.13055654,0.269722416,0.001392539,-0.973571906,0.60758348,0
-0.224539835,1.390909507,0.968040725,-0.592078361,-1.088354959,-0.473346355,-0.793126009,-1.084632781,0.27418325,-0.099460854,0.33381433,0.001392539,-0.285299833,0.115497292,0
1.629179522,-1.516607381,-1.425361345,-0.592078361,-1.03729947,-0.312223748,-0.712701404,-1.694813136,1.865006501,-0.133008598,0.761889334,0.001392539,-1.462923077,-0.503341636,0
-0.352201755,0.333083619,1.093033198,-0.575816953,-0.816801811,-0.392542149,-0.78058789,-0.973123428,-1.528097105,-0.144002708,0.067306453,0.001392539,1.547272553,0.047631142,1
0.044665861,1.282599689,0.753813615,-0.591845158,-0.460153774,-0.062731199,-0.544340612,-0.576261222,-0.079193128,-0.144680002,0.637052854,0.001392539,0.07892881,0.094626543,1
-1.213137347,-1.253053491,-0.421544625,1.058145129,-0.723809631,-0.410412407,-0.853492707,-1.31012372,-2.513262435,0.848390398,-1.278918811,-0.743615798,1.902804405,1.007531794,0
-0.228800769,1.37767164,1.069412325,-0.592078361,-0.898679728,-0.435715621,-0.80966129,-1.062781729,0.478139307,-0.127988214,0.521533169,0.001392539,-0.264910075,-0.228231774,0
-0.232081376,-0.210872355,-0.177967776,-0.592078361,-1.205065788,-0.521468701,-0.821226332,-1.134886248,0.389040364,0.02603672,0.439940625,0.001392539,-0.847169402,0.806580104,0
0.365352166,1.437843762,1.162150858,-0.592078361,-0.054589372,0.507415807,0.191375756,0.145498439,0.606388376,-0.146589947,0.814782921,0.001392539,-0.5819855,0.064592534,0
-1.141984954,-0.280672015,1.043979407,1.422587427,-0.672326148,-0.402085938,-0.868097861,-1.395861216,-2.022794155,-0.079571457,-0.479991417,0.001392539,1.862249421,0.319116324,0
-0.462115142,0.938415157,1.088863284,-0.459054063,-0.721224662,-0.410412407,-0.854884101,-1.317381817,-0.189941191,-0.144625639,0.36161918,0.001392539,0.494705635,-0.377321756,1
-0.794693655,-1.166405636,0.760807942,-0.592078361,0.30595397,1.298340095,1.105143973,0.979005747,0.462699927,-0.13748142,0.438550367,0.001392539,-1.211068298,1.255234208,0
-0.301019101,0.501565558,0.740304466,0.1431927,-0.516878176,-0.311335104,-0.808631838,-1.188849195,-0.786543474,-0.111280158,0.228890982,0.001392539,1.041082079,-0.306808461,1
-0.216671437,1.506439979,0.615578551,-0.592078361,-0.271432287,-0.155612904,-0.69922219,-0.842044484,-0.62861285,-0.117107757,0.770587077,0.001392539,0.360886317,0.500846294,1
-0.302031447,1.140593484,0.166021163,-0.592078361,0.068342894,0.679854995,0.304887031,0.136917788,0.432273163,-0.128536759,-0.151079918,0.001392539,-0.540321957,0.266908575,0
0.008354862,1.660480609,0.946285006,-0.579366869,-0.73253571,-0.453767541,-0.91616758,-1.365401212,0.060612014,-0.04011913,0.389062273,0.001392539,0.080631417,-0.122044524,1
0.815532964,0.499158674,0.330954857,-0.575617455,-0.986261833,-0.622814152,-0.932686831,-1.563272294,0.319969242,-0.150268051,0.581810483,0.001392539,-0.289549304,0.051968097,0
2.925482978,-1.071333685,-1.201502013,-0.592078361,-1.017048558,-0.436491335,-0.799945997,-1.644195757,0.864760953,-0.147924181,0.789776005,0.001392539,-0.852514342,0.086400036,0
-0.93490492,0.778357315,1.019172866,-0.333308413,-0.400906881,-0.228994079,-0.752632222,-1.029381988,-0.397448279,-0.010700444,0.614417351,0.001392539,0.395898514,0.09287537,0
-0.664404628,0.39325574,0.241640178,-0.19951574,-0.646513428,-0.343285822,-0.821282628,-1.292812233,-0.375279694,-0.14974607,-0.139438019,0.001392539,0.909110357,-0.732901621,1
-0.86954545,0.081564154,0.897231214,-0.592078361,-0.658706817,-0.306519012,-0.78845336,-1.229709816,-0.803778153,0.416934177,0.086910055,0.001392539,1.598305976,-1.140139685,0
-1.210046202,-0.835458971,0.063890287,-0.592078361,-0.581187478,-0.017657771,-0.551852194,-0.714941082,-0.932212892,0.986806583,-1.389455429,4.47144256,1.376541084,-0.60134355,0
1.522511362,1.254920514,0.888718084,-0.592078361,-0.951018776,-0.653782773,-1.08418269,-1.187379394,-0.168317943,-0.125184028,0.27980485,0.001392539,-0.170959564,0.616644209,1
-1.135522724,-1.124285152,-1.002569163,-0.592078361,0.394730381,1.504266445,1.297913724,1.104821304,0.636867898,-0.048213934,-4.671215139,0.001392539,-1.788972432,1.880202431,0
0.716749334,1.683346015,0.611221868,-0.592078361,-0.246804947,-0.035493756,-0.55299424,-0.738038061,0.318214017,-0.132766719,0.803339828,0.001392539,-0.314874712,0.093730568,0
-0.168416991,1.357213119,0.622079908,-0.592078361,-0.347560961,-0.057875777,-0.617736072,-0.829614047,0.640777584,-0.101854621,0.898180748,0.001392539,-0.764251606,0.293175371,0
0.511976921,-1.319242824,-0.597775712,-0.592078361,-0.842071357,-0.508016752,-1.114341917,-0.994694535,1.618243262,-0.151742296,-0.078202524,0.001392539,-1.317542942,-0.349812945,0
1.263250084,0.948042696,0.921358525,-0.592078361,-0.865700326,-0.557734725,-0.963819214,-1.002393573,-0.157227562,-0.135053565,0.331571047,0.001392539,0.612913019,-0.609773174,1
-0.103887527,1.147814138,0.442371605,-0.592078361,-0.924554926,-0.625926746,-1.067261306,-0.982236197,0.3104611,-0.069568705,0.597430629,0.001392539,-0.193315477,-0.081952055,0
0.710553412,0.713371424,0.435483751,-0.592078361,-0.54937603,-0.023136647,-0.560827651,-0.730563031,-0.353723408,-0.142504291,-0.065345843,-0.743615798,1.020138294,-0.937213121,0
-1.157346489,-0.982278946,-0.417201409,-0.592078361,-0.551755715,-0.051837308,-0.579848052,-0.812396409,-0.892437783,3.595188891,-0.443190445,-0.743615798,0.784476158,0.251250174,0
1.036074192,1.6857529,0.633697222,-0.592078361,-0.286469058,-0.015836285,-0.564929199,-0.807412967,0.576427305,-0.146397536,0.889003917,0.001392539,-0.703201395,0.29753291,0
1.756540189,1.564205216,0.627129035,-0.592078361,-0.821802169,-0.46710169,-0.848852194,-0.738332021,0.080200521,-0.149552471,0.308433477,0.001392539,0.14610252,-0.253053048,1
3.045590341,0.708557655,0.086898505,-0.592078361,-0.890345517,-0.55398875,-1.054361245,-1.187043382,0.232998381,-0.148909265,0.296411718,0.001392539,-0.227311495,0.089108157,1
-0.256291887,1.838590088,1.130616296,-0.592078361,-0.180775164,-0.204034524,-0.687632989,-1.067722987,0.122662239,-0.048968401,0.833276892,0.001392539,-0.390072123,0.509174553,0
0.024222913,1.322313289,0.127958563,-0.592078361,-0.353532913,-0.215758252,-0.706283549,-1.225244475,-0.463687199,-0.131558114,0.169267887,-0.743615798,0.718490296,-0.303428454,0
2.026902502,-0.70067342,0.395595893,-0.592078361,0.292717582,0.960635292,0.651123111,0.160014634,0.592544425,-0.149507976,0.975321881,0.001392539,-0.689212524,0.251250174,0
1.054200728,0.834919109,0.159373186,-0.592078361,-0.750353386,-0.465923324,-0.839522926,-0.77612715,-0.028047615,-0.096145347,0.423450398,0.001392539,-0.667212791,1.167535819,0
-1.025018303,-0.768066195,1.043713102,-0.592078361,-0.412066624,-0.214035089,-0.712701404,-1.27486797,-0.726208904,0.082613066,-0.066034882,0.001392539,1.510320632,-1.123178293,0
-0.506012535,-1.510590169,-1.419419407,-0.592078361,-0.412066624,-0.214035089,-0.712701404,-1.27486797,-0.958929334,-0.050858451,-4.570421833,2.981425887,1.774264077,-1.174083051,0
0.490124375,-0.787321274,-1.192375975,-0.592078361,-0.83380855,-0.536786145,-1.049849357,-0.921484128,-1.091141101,-0.147637695,-0.477748129,0.001392539,0.997439041,0.226897277,0
0.117118108,2.02873399,0.608730592,-0.592078361,-0.198129143,-0.24537696,-0.712701404,-1.185503628,-0.047995284,-0.123478358,0.634260498,0.001392539,-0.155822366,0.409054846,0
-1.184751459,-1.349328884,-1.783589611,0.841389701,-0.412066624,-0.214035089,-0.712701404,-1.27486797,-0.958929334,0.242426157,-1.210007817,-0.743615798,1.774264077,-1.174083051,0
-1.023183529,-0.597177372,-0.310461012,-0.592078361,-0.412066624,-0.214035089,-0.712701404,-1.27486797,-0.932332612,0.121693941,-0.216252221,-0.743615798,1.378348909,-0.603949916,0
1.483108878,-0.611618681,0.58407067,-0.592078361,-0.132233243,-0.117584388,-0.602061275,-0.96601231,0.712761568,-0.130374061,-0.195357588,0.001392539,-1.713656211,1.647791794,0
-0.365535672,-1.168812521,0.753374008,-0.592078361,-0.076943707,-0.263129419,-0.712701404,-1.134886248,0.636867898,-0.146450965,-0.606416616,0.001392539,-1.788972432,1.880202431,0
-0.887111459,-1.168812521,-1.272258161,-0.592078361,-0.429465228,-0.174332477,-0.712701404,-1.189969102,-0.958929334,-0.135538749,-0.744810827,-0.743615798,1.774264077,-1.174083051,0
-1.19795298,-1.355346097,-0.341355984,-0.592078361,-0.765693195,-0.312223748,-0.793126009,-0.854922804,-0.028047615,1.392365705,-0.385898026,-0.743615798,0.718490296,-0.970464019,0
-0.455758939,-1.248239721,0.890596451,-0.592078361,-0.076943707,-0.263129419,-0.712701404,-1.134886248,0.642134078,-0.130660609,-0.232987909,0.001392539,-1.783746303,1.864075653,0
0.468835595,2.043175299,0.957156257,-0.592078361,-0.208941219,-0.213863166,-0.746359174,-1.053178892,0.118233594,-0.15232363,0.718732791,0.001392539,-0.112931455,0.088355103,0
-0.431766272,-1.220560545,-0.198777705,-0.592078361,-0.218861603,-0.174494474,-0.857899977,-0.755801702,0.720341499,-0.140795501,-0.059422704,0.001392539,-1.706133675,1.62457877,0
1.643138128,0.585806528,0.986878775,-0.310287105,-0.705314475,-0.245848156,-0.775014336,-0.854922804,-0.107265558,-0.131583933,0.412766669,0.001392539,0.808349918,-0.987792033,1
-1.114178238,-0.618839335,-0.357422986,1.759736451,-0.498133533,-0.017657771,-0.712701404,-0.854922804,-0.892437783,1.077445638,-0.267779219,0.001392539,0.784476158,0.251250174,0
0.114161058,0.749474697,0.67683563,-0.475875264,-0.472391792,-0.033009487,-0.728038419,-0.84438215,-0.355864173,-0.143109433,0.129219491,0.001392539,0.82591517,-0.634248408,0
-0.125615293,1.481167689,0.529980966,-0.592078361,-0.283901939,-0.137187735,-0.843246657,-0.741313676,0.275326682,-0.095835197,0.911148497,0.001392539,-0.38677288,0.270349556,0
0.003395485,-1.243425951,-0.001443702,-0.592078361,-0.234165711,-0.164940759,-0.873550614,-0.714941082,0.742097657,-0.106465062,0.869990126,0.001392539,-1.684543232,1.557955024,0
0.409249619,0.467869171,0.681898226,-0.126225561,-0.768955221,-0.314506691,-0.793109903,-0.867745189,-0.056545662,-0.12799059,0.280669364,0.001392539,0.671363004,-0.854116167,0
-0.250967339,1.449878186,0.656891702,-0.372217086,-0.280398927,-0.142926931,-0.845265294,-0.741145603,0.069468795,-0.14762279,0.836413592,0.001392539,-0.381269612,0.577040314,0
0.135549075,0.528041292,0.447367626,-0.488148162,-0.536781422,-0.077611719,-0.725344141,-0.848189618,-0.332007326,-0.149735235,0.175997395,0.001392539,0.976151915,-0.902597869,1
-0.390841878,-1.514200496,-1.584951145,-0.592078361,-0.984390046,-0.655884055,-1.034399825,-0.854922804,1.301783411,-0.14669172,0.826565136,0.001392539,-1.12911382,-0.15598789,0
0.936191506,-1.088181879,0.002233496,-0.592078361,-0.15108499,-0.310279594,-0.921170034,-0.714941082,0.636867898,-0.129168624,0.434000079,0.001392539,-1.788972432,1.880202431,0
-0.314535604,1.30787198,0.341319673,-0.592078361,-0.379666523,-0.215444184,-0.773751719,-0.744477287,-0.243573442,-0.075117834,0.625037012,0.001392539,0.140546643,0.251250174,0
-1.109110588,-0.43230576,0.388641717,-0.592078361,-0.458103905,-0.312223748,-0.712701404,-0.714941082,-0.692963129,0.320972824,-0.901307659,0.001392539,1.015426672,-0.410511681,0
-0.797436039,0.29337002,1.207061161,-0.592078361,-0.497375723,-0.243594803,-0.712701404,-0.777246923,-0.172108415,-0.093760292,0.163549121,0.001392539,0.729483744,-0.766844987,0
-0.283145545,0.644775206,0.470228969,-0.592078361,-0.921657991,-0.547935486,-0.938670418,-0.932906663,0.356659011,-0.131148804,0.501292755,0.001392539,-0.478677947,0.287616596,1
-1.18260785,-1.202508909,-2.027440834,-0.592078361,-0.458103905,-0.312223748,-0.712701404,-0.714941082,-0.825946231,0.114977708,-0.294725466,-0.743615798,-0.205311762,1.676583399,0
-0.095147877,-1.150760885,-0.080433206,-0.592078361,-0.093852265,-0.410412407,-0.953975219,-0.714941082,0.636867898,-0.078910922,0.075122268,0.001392539,-1.788972432,1.880202431,0
0.054402031,1.738704367,0.857103479,-0.526348717,-0.246519759,-0.369217361,-0.852849356,-0.714941082,-0.073540901,-0.131987066,0.851262528,0.001392539,0.093366741,0.063696557,0
0.173884889,-0.31316496,-0.015965218,0.691023692,-0.807336198,-0.486007794,-0.736185374,-0.954029889,-0.028047615,-0.15209078,0.345958653,0.001392539,0.718490296,-0.970464019,0
1.235877451,-1.403483793,-1.222085405,-0.592078361,-0.984390046,-0.655884055,-1.034399825,-0.854922804,0.636867898,-0.152127893,-0.374741132,0.001392539,-1.788972432,1.880202431,0
-0.385699916,-1.2674948,0.110279501,-0.592078361,-0.093852265,-0.410412407,-0.953975219,-0.714941082,0.65819844,-0.117279465,-0.557284707,0.001392539,-1.767804117,1.814881287,0
-0.296745335,0.046664323,0.141401136,-0.524104189,-0.458103905,-0.312223748,-0.712701404,-0.714941082,-0.462795891,-0.143886505,-0.159479972,-0.743615798,0.789557299,-0.414421038,0
-0.268773617,1.724263058,1.133333981,-0.592078361,-0.195695906,-0.382958844,-0.886515026,-0.714941082,0.076437441,0.070078737,0.895884887,0.001392539,-0.228881952,0.331252187,0
-0.239542868,-1.319242824,1.52376575,-0.592078361,-0.093852265,-0.410412407,-0.953975219,-0.714941082,0.636867898,-0.091781063,-0.647522415,0.001392539,-1.788972432,1.880202431,0
-0.818862553,-0.336030366,-1.21726256,-0.45443666,-0.458174883,-0.312243412,-0.712669191,-0.714885147,-0.873434689,-0.142989127,0.066751462,-0.743615798,0.501674143,0.658488238,0
1.16767025,0.748271255,-0.12353172,-0.440028519,-0.910730311,-0.620663803,-0.91082742,-0.917186727,0.210590355,-0.139290811,0.183859865,0.001392539,-0.358979649,0.326568803,1
-0.340738848,-1.210933006,0.976354125,-0.592078361,-0.117454883,-0.442770459,-0.927467243,-0.761079104,0.736977576,-0.145426613,0.153648092,0.001392539,-1.689624121,1.57363362,0
0.166144692,1.854234839,0.816323193,-0.577328308,-0.227676936,-0.445671988,-0.850806559,-0.781082425,0.07091863,-0.15032582,0.840368158,0.001392539,-0.573605368,0.871575792,0
1.262096888,-0.308351191,-0.511178973,0.852392764,-0.803075377,-0.591874933,-0.771194271,-0.942747393,-0.028047615,-0.139007842,0.065162743,-0.743615798,0.718490296,-0.970464019,0
-0.512051536,-0.065255822,0.32150915,-0.592078361,-0.550267296,-0.335641802,-0.674338925,-0.648169767,-0.513436144,-0.006044542,-0.562903888,-0.743615798,0.90325091,-0.512321197,0
0.324645677,-0.944972231,1.023209627,-0.592078361,-0.237080497,-0.606789725,-0.793126009,-0.994904526,0.814945555,-0.141235493,-0.230032257,0.001392539,-1.612249115,1.334869986,0
0.044966993,1.732687155,0.189349049,-0.441913191,-0.495040665,-0.4522163,-0.693013415,-0.732802711,-0.258068246,-0.115062316,0.413210591,0.001392539,-0.016275499,0.515404825,0
-0.396826433,-1.255460376,0.328037188,-0.592078361,-0.237080497,-0.606789725,-0.793126009,-0.994904526,0.636867898,-0.04901212,-0.088857356,0.001392539,-1.788972432,1.880202431,0
-0.862961779,-0.429898875,-0.347178109,-0.037676859,-0.6513085,-0.361318078,-0.632276799,-0.57495936,-0.746156573,0.118879143,-0.202314806,-0.743615798,1.167194355,-0.563225955,0
-1.132577544,-0.860731262,-1.011415301,0.028106594,-0.6513085,-0.361318078,-0.632276799,-0.57495936,-0.958929334,0.245248876,-0.596077237,-0.743615798,1.774264077,-1.174083051,0
-0.335693006,-1.067723358,0.470055922,-0.592078361,-0.237080497,-0.606789725,-0.793126009,-0.994904526,0.862566924,-0.100539728,-0.087081665,0.001392539,-1.564989922,1.189037673,0
0.320391098,1.867472706,0.92664753,-0.592078361,-0.327247571,-0.553355369,-0.758117112,-0.903496478,0.178209003,-0.150785074,0.90526609,0.001392539,-0.350744505,0.363444383,0
1.171149391,0.499158674,0.467271405,-0.449893477,-0.734639133,-0.557695396,-0.793126009,-0.714941082,-0.164674584,-0.135714575,-0.400238626,-0.743615798,0.823341624,-0.92304102,1
2.963895295,-0.310758076,-0.339144482,-0.592078361,-0.865424063,-0.833301146,-1.179719045,-0.981382351,0.528061235,-0.14118642,0.412018795,0.001392539,-0.841177804,0.584452016,0
-0.23917122,0.189873971,-0.258222992,-0.592078361,-0.735762035,-0.614748002,-0.818323048,-0.75771952,-0.060149958,-0.148857341,-0.230890854,0.746400876,0.754901531,-0.9774889,0
-0.013975046,-1.060502703,0.911313123,-0.592078361,-0.29394728,-0.492728899,-0.730845138,-0.778086886,0.636867898,-0.08753558,-0.158545126,0.001392539,-1.788972432,1.880202431,0
0.253756892,1.822945336,0.320736408,-0.338248213,-0.339485588,-0.488727661,-0.720164819,-0.822950947,-0.101932922,-0.006461613,0.581436897,0.001392539,0.058631684,0.160761715,0
0.918337259,-0.591160159,-1.461145737,-0.589164226,-0.708915242,-0.214035089,-0.551852194,-0.294995916,-0.227522269,-0.149990911,-0.02704389,0.001392539,0.38856099,-0.15598789,0
-0.34588081,0.239215111,-0.37455597,1.158578626,-0.78122894,-0.732883667,-1.091822972,-0.709901705,0.11443044,-0.1422192,0.235900772,-0.743615798,0.33670949,-0.599592377,0
0.131787868,-0.249382512,-0.341569181,-0.587044292,-0.543992306,-0.392139497,-0.644895453,-0.680519556,-0.353856318,-0.12972699,-0.591795559,-0.743615798,1.088011019,-1.041730758,1
-0.170486535,1.745925021,0.414900487,0.502599776,-0.335483178,-0.444557485,-0.700275879,-0.716200892,0.036422384,-0.151609238,0.709848083,0.001392539,-0.233302843,0.399342426,0
0.15548912,-1.425145757,1.097243262,-0.592078361,-0.310508172,-0.459506737,-0.712701404,-0.714941082,0.636867898,-0.125329599,-0.417453408,1.491409213,-1.788972432,1.880202431,0
2.973762721,0.535261946,-0.101989198,0.688698449,-0.813673242,-0.774422372,-1.142329645,-0.818793583,0.216468328,-0.149706248,0.228336341,0.001392539,0.184215859,-0.520527119,1
1.033238866,0.043053996,-0.357409772,0.203365653,-0.680152035,-0.74270744,-0.846785313,-0.806321096,-0.18222835,-0.143922224,-0.235230847,-0.743615798,0.341698,-0.153035484,0
0.477604209,-0.068866149,-0.705528856,-0.036185713,-0.70886169,-0.223402273,-0.565379575,-0.298145376,-0.205354191,-0.143598815,0.447184042,0.001392539,0.2648375,0.000961586,0
-0.795219046,-0.528581154,0.428236334,-0.592078361,-0.448040713,-0.37465204,-0.643198413,-0.714941082,-0.75945468,-0.117309561,-0.266879539,0.746400876,0.938447363,-0.189931256,0
-0.016131238,1.871083033,0.604414058,-0.592078361,-0.322416372,-0.452162177,-0.706685604,-0.714941082,0.066941982,-0.14144612,0.752525538,0.001392539,-0.442860762,0.675938591,0
-0.380301613,-1.15798154,-1.45425801,-0.30646531,-0.6410583,-0.557695396,-1.034399825,-0.434977638,-0.028047615,-0.149790834,0.68901194,0.001392539,0.718490296,-0.970464019,0
-0.483032214,-0.350471675,-0.290157267,-0.252104354,-0.469655514,-0.361318078,-0.632276799,-0.714941082,-0.332804787,-0.149883673,-0.509975137,-0.743615798,0.987936759,-0.919559261,0
-0.226587014,-0.127834828,-0.717066126,-0.448337318,-0.709824359,-0.232740054,-0.579091955,-0.300917041,-0.323562465,-0.138159474,0.542462967,0.001392539,0.229706493,0.236161904,0
0.452185873,-0.898037977,0.79607281,-0.592078361,-0.303965843,-0.456492278,-0.702825196,-0.697751345,0.654820393,-0.114721277,0.018881334,1.491409213,-1.77115622,1.825245394,0
-0.348911554,0.086377923,-0.576073355,-0.592078361,-0.666264942,-0.75360133,-0.792933035,-0.854250914,0.021821048,-0.139167939,-0.584698207,0.746400876,-0.221808227,0.403964448,0
-0.533330662,1.647242743,0.244744362,-0.313366729,-0.388945553,-0.394240779,-0.662275112,-0.704372528,-0.334480366,-0.109864046,0.25463986,0.001392539,0.471756176,-0.120578419,0
-0.325287296,-0.486460669,-0.622555826,-0.068456128,-0.509586964,-0.406062642,-0.643922297,-0.725047737,-0.232269999,-0.149686115,-0.926495804,0.746400876,0.47340542,-0.279604909,0
0.47309665,-1.226577758,1.354075915,-0.592078361,-0.216802808,-0.427836002,-0.639901128,-0.372293868,0.636867898,-0.129156585,-0.252994697,1.491409213,-1.788972432,1.880202431,0
-0.416763239,-1.404687236,0.536682051,-0.592078361,-0.151013587,-0.410716737,-0.553339998,-0.158471765,0.636867898,-0.150853092,-0.479447916,0.746400876,-1.788972432,1.880202431,0
0.200501395,0.135719063,-0.472130434,1.056742552,-0.677887955,-0.467504155,-0.774716744,-0.324070222,-0.274558224,-0.150123604,0.506316565,0.001392539,-0.182784179,0.797539569,0
-0.13357645,-0.630873759,-0.992324031,1.035247071,-0.659695838,-0.525479677,-0.925706006,-0.396846631,-0.092251795,-0.148730762,-0.080977472,-0.743615798,0.463652932,-0.478968544,0
0.253913813,1.887931227,0.990196157,-0.591756303,-0.327880426,-0.447895938,-0.750983502,-0.710601629,0.035425052,-0.141157449,0.80942069,0.001392539,-0.466259533,0.760297754,0
-0.369572346,0.713371424,0.000901207,-0.425490663,-0.445821261,-0.230467037,-0.578722112,-0.621643252,-0.363391346,-0.147049787,-0.070293398,-0.743615798,1.051283628,-0.970464019,0
2.027991659,0.814460588,-0.509993304,0.236156964,-0.735298764,-0.594049816,-0.8113502,-0.597314496,-0.378644044,-0.149276314,-0.28138378,0.746400876,-0.250630726,1.061613438,1
-0.322625022,1.718245845,0.736241024,-0.564555502,-0.354949929,-0.40546372,-0.742538956,-0.692921957,-0.128928375,-0.131084493,0.858862129,0.001392539,0.331681209,-0.219171045,0
-0.174212545,-0.562277541,-0.834717925,1.502383382,-0.49783942,-0.167429898,-0.505230013,-0.604369544,-0.56829147,-0.129870026,-0.84485643,-0.743615798,1.159777288,-0.824102742,0
0.411591452,-1.22296743,-1.209242399,-0.504436567,-0.687416471,-0.765771909,-1.034399825,-0.434977638,-0.028047615,-0.14388812,0.773309102,0.001392539,0.718490296,-0.970464019,0
0.242607948,-1.273512012,0.717283033,-0.592078361,-0.303600326,-0.453045951,-0.761366383,-0.64124074,0.185603266,-0.131793974,-0.370202333,0.746400876,-1.422566193,2.005835492,0
-0.827781702,-0.210872355,0.255149326,-0.550540462,-0.456008982,-0.210838969,-0.560345061,-0.613650253,-0.730956634,-0.099124884,-0.320036345,-0.743615798,1.123828204,-0.519590364,0
-0.050946115,0.423341801,-0.589795446,2.073548199,-0.702346138,-0.431832183,-0.643970463,-0.57495936,-0.480908183,-0.131841178,-0.493531565,0.746400876,0.179900439,0.553929822,0
-0.939173889,-0.74038702,-0.294180814,2.986876772,-0.505335492,-0.11584643,-0.471427589,-0.57495936,-0.840720553,-0.147486469,-0.824323899,-0.743615798,0.703828338,0.296494402,0
-1.123099648,-0.769269638,0.557039159,2.575000908,-0.505335492,-0.11584643,-0.471427589,-0.57495936,-0.958929334,0.051163986,-0.689002151,0.746400876,1.774264077,-1.174083051,0
-0.829739177,-0.776490292,-1.180652061,0.535997047,-0.505335492,-0.11584643,-0.471427589,-0.57495936,-0.792700456,-0.146250112,-0.846521227,-0.743615798,0.850462019,-0.003273616,0
0.001127223,-0.963023867,0.682511136,-0.592078361,-0.326391582,-0.459369273,-0.792442468,-0.713359276,-0.116707245,-0.14178643,0.626135153,1.491409213,-0.777184779,1.472964367,0
1.881645549,-0.786117832,-0.491674651,-0.528984753,-0.819262251,-0.852236839,-1.114703782,-0.575099398,-0.028047615,-0.094208728,0.680915843,0.001392539,0.718490296,-0.970464019,0
0.776905674,1.684549458,0.605173587,-0.434716957,-0.359059019,-0.503829172,-0.778713983,-0.708613859,0.002977244,0.114109666,0.899933108,0.001392539,-0.280100134,0.522735743,0
0.206674951,0.459445074,-0.327060879,1.541653224,-0.733328797,-0.689400808,-0.854240674,-0.52329216,-0.502983427,-0.146895124,0.135726869,0.746400876,-0.067058213,0.968762899,0
-0.444433765,-0.411847239,-0.929521468,1.088209564,-0.677674171,-0.722136791,-1.026775572,-0.430960181,-0.149953021,-0.062611542,0.053666727,0.001392539,0.328078146,-0.181440269,0
-1.171107122,-0.958210098,-0.847334393,-0.592078361,-0.636717574,-0.950450032,-0.953975219,-0.294995916,-0.692963129,0.099101102,-0.834879328,0.746400876,0.91644788,-0.257797406,0
