流域面积,相对高差,平均坡度,乡县密度,雨季降雨量均值,大暴雨数量,暴雨数量,大雨数量,sand,silt,clay,LUCC,NDVI,断裂带密度,发生
52.95500183,251,30.97480011,0,6.024089813,47.64509964,17.90519905,16.44779968,44,39,17,40,0.556364,0.00150775,0
25.17919922,103,24.83939934,0,6.097899914,47.99380112,18.98150063,17.97529984,44,39,17,30,0.51759702,0.000138036,0
44.44630051,1383,17.26720047,0.484319001,5.506790161,46.83710098,16.22890091,16.79229927,37.14630127,33.68289948,29.17070007,20,0.686352015,0.000184089,0
34.01850128,746,13.36260033,0.478004992,5.527200222,45.65620041,14.35149956,16.2723999,38.51720047,27.41379929,34.06900024,10,0.585811973,0.00027202,0
46.11349869,2839,28.24349976,9.46E-05,5.899469852,47.23649979,16.52400017,14.03100014,39.47729874,33.5,27.02269936,20,0.738241017,0.000750128,0
26.6522007,1863,20.81780052,0.048932899,5.767149925,51.66529846,18.66589928,14.66650009,36.47829819,25,38.52170181,10,0.587641001,0.000378141,0
101.4889984,1947,16.9829998,0.243283004,5.442379951,44.2594986,15.77340031,14.84029961,36.36360168,34.97980118,28.65660095,30,0.551504016,0.000237579,1
28.11759949,2698,26.33729935,0.00808447,5.869100094,48.10079956,16.62899971,14.1573,38.24140167,28.68969917,33.06900024,20,0.746704996,0.00138604,0
32.75009918,803,14.54559994,0.61522001,5.708789825,52.94929886,19.57970047,14.78989983,34.9375,25.71879959,39.34379959,10,0.455042005,0.00146271,0
51.03519821,254,11.7343998,0.0257436,5.496099949,40.76169968,13,16,39,25,36,20,0.732059002,0.000577739,0
45.76060104,212,26.19499969,0,5.926710129,47.13159943,16.39489937,14.52649975,40.60660172,39.61700058,19.77639961,30,0.53629899,0.00134125,0
12.34980011,1095,22.7262001,0.0122012,5.755720139,52.06510162,18.89439964,14.72360039,33.71429825,27.21430016,39.07139969,10,0.544887006,0.00340367,0
36.59769821,1622,16.38400078,0.782992005,5.47935009,47.56370163,17.85460091,15,35.59460068,32.48649979,31.91889954,30,0.515186012,0.00133827,0
8.872839928,655,18.60289955,1.051270008,5.700379848,54,20,15,32.88890076,31.22220039,35.88890076,10,0.45855701,0.000350573,0
3.131839991,631,24.99220085,0.930287004,5.700379848,54,20,15,32,24,44,30,0.481723011,0.0128915,0
12.2887001,625,11.94900036,0.331357002,5.700379848,54,20,15,33.25,29.75,37,10,0.454757005,0.000428625,0
38.22309875,470,25.93400002,0,5.901140213,47.00279999,16.00849915,14.01130009,38.33330154,37,24.66670036,40,0.706863999,0.00071042,0
96.92099762,617,17.12050056,0.0185329,5.348179817,39.00049973,12.00150013,14.9989996,39,25,36,20,0.716242015,0.00371403,0
62.43799973,2670,25.35350037,0.046222799,5.864490032,46.09719849,16.17919922,14.04520035,39.23329926,32.33330154,28.43330002,20,0.753736019,0.0168653,0
44.63899994,1652,18.35610008,0.626754999,5.444590092,42.31729889,15.24009991,15.36909962,35.42860031,34.5237999,30.04759979,30,0.622910023,0.000387905,0
24.31550026,928,13.83399963,0.493562013,5.50703001,41.65050125,13.0948,16.02869987,38.08330154,28.875,33.04169846,20,0.608861983,0.00570878,0
1.633350015,474,14.45090008,0,5.552979946,37,14,17,34,28.5,37.5,30,0.456750005,0.0159178,0
0.495009989,29,0.840844989,1.571539998,5.534780025,43.72399902,15.14929962,16.5746994,35.31760025,36.26179886,28.42060089,80,0.313322008,0.202321,0
6.681210041,61,1.015959978,0.607823014,5.514750004,43.07649994,14.66310024,16.33160019,35.85710144,35.85710144,28.28569984,10,0.287813008,0.0070831,0
105.6259995,1002,9.154760361,0.804050028,5.462309837,41.86389923,14.41359997,16.54700089,37.98040009,29.09799957,32.92160034,10,0.467835993,0.000369584,0
9.113010406,729,18.08069992,0,5.552979946,37,14,17,35.45449829,33.90909958,30.63640022,30,0.470779985,0.00812729,0
37.92060089,1787,21.66069984,0.0760732,5.680069923,41.12990189,16.68759918,13.31099987,36.05709839,29.85709953,34.08570099,10,0.571157992,0.00167122,0
24.37719917,843,10.90369987,0.776261985,5.546609879,44.94990158,15.96660042,16.98329926,36.2173996,31.6522007,32.13040161,20,0.564016998,0.0136474,0
42.99200058,2576,25.7942009,0,5.816349983,39.03359985,15.03359985,13.98320007,39.69049835,33.19049835,27.11899948,20,0.779942989,0.000687547,0
36.46070099,650,5.855879784,0.760766983,5.48085022,44.9211998,15.6885004,16.84429932,36.58819962,32.05879974,31.35289955,10,0.384375006,0.00082596,0
43.33319855,839,10.27079964,0.211687997,5.496349812,38.30089951,11.53390026,14.7329998,36.06980133,31.90699959,32.02330017,80,0.518103004,0.000641929,1
27.96310043,1064,13.40369987,0.134663999,5.503230095,42.76309967,14.50879955,15.92930031,36.23080063,31.6923008,32.07690048,20,0.580587983,0.0061912,1
51.32550049,1418,20.12409973,0.180966005,5.525459766,36.81069946,11.66950035,15.0656004,37.52939987,28.74510002,33.7254982,30,0.619000018,0.000614453,0
140.4470062,1406,20.74239922,0.205062002,5.448810101,42.5,12.5,15.5,40.01459885,32.56930161,27.41609955,20,0.716387987,0.000121724,0
84.91069794,1551,17.16259956,0.263572007,5.574029922,41.80049896,16.46890068,14.58860016,35.875,31.36249924,32.76250076,30,0.561048985,6.42E-05,0
33.09939957,1398,17.06839943,0.52571398,5.50620985,43.69789886,15.13199997,16.15279961,38.81819916,33.48479843,27.6970005,20,0.616213024,0.000190783,0
30.95940018,1093,5.714149952,0.38627401,5.509850025,41.54560089,13.69699955,15.79150009,33.85710144,36.35710144,29.78569984,80,0.399596006,0.0013818,1
43.24969864,2192,24.49920082,0,5.733719826,39.93730164,15.93729973,13.53139973,38.43180084,28.2045002,33.36360168,20,0.660354972,0.00117442,0
28.13330078,1602,15.99300003,0.139467001,5.540339947,36.60449982,12.41800022,15.8135004,35.53850174,33.76919937,30.6923008,30,0.519901991,0.00117409,0
78.79229736,1206,15.48999977,0.432898015,5.231210232,39.88249969,12.72910023,15.33320045,39,25,36,20,0.668946981,0.00215634,0
17.61079979,38,0.675055981,0.979551971,5.492440224,39.33620071,12.22410011,15.11209965,34.47370148,36.8946991,28.63159943,10,0.346426994,0.00283517,0
1.607169986,52,1.197710037,0.827360988,5.499810219,40.1004982,12.73359966,15.36680031,35,36.5,28.5,10,0.306831002,0.0341098,0
23.40259933,820,13.76830006,0.387638986,5.127460003,40.96080017,14.88249969,13.1566,39,25,36,20,0.635447025,0.000433862,0
23.1928997,967,14.61660004,0.418186009,5.516170025,36.95709991,10.66650009,14.39719963,36.40909958,31.36359978,32.22729874,20,0.591666996,0.00187151,0
71.65019989,1135,12.29899979,0.201628,5.356480122,44.96289825,15.67310047,17.32679939,38.02939987,27.54409981,34.42649841,20,0.589941978,0.000502785,0
46.66009903,1072,13.90279961,0.275626987,5.244180202,39.63759995,12.05879974,16.31060028,37.57500076,28.5,33.92499924,20,0.607412994,0.00107268,0
32.22909927,611,9.614020348,0.546325982,5.394000053,47.39440155,17.31189919,16.85320091,39,25,36,30,0.514877021,0.000935889,0
6.421909809,166,4.880710125,0.676459014,5.44092989,44.64170074,15.58880043,15.89589977,39,25,36,10,0.378049999,0.0236016,0
39.78170013,896,12.73349953,0.385470986,5.204529762,39.52840042,12.78600025,16.52840042,38,27.51280022,34.48720169,20,0.610529006,0.00112992,0
47.59249878,896,7.537970066,0.626610994,5.562270164,40.21789932,13.01620007,15.61800003,37.25529861,29.93619919,32.80849838,10,0.450194001,0.000393892,0
154.3179932,688,23.96570015,0,5.827060223,39.51539993,15.08469963,14,43.57699966,33.06729889,23.35580063,20,0.751721025,0.000297008,0
3.00583005,71,3.26312995,0,5.594260216,39.14199829,12.1420002,13,37.5,32.5,30,10,0.416325003,0.128574,0
43.12149811,2160,24.8404007,0,5.90184021,39.70330048,16.24440002,13.82120037,38.15380096,28.76919937,33.07690048,20,0.743031979,0.000194344,0
29.29400063,353,18.68000031,0,5.9511199,39.63750076,16.27510071,14,42.34209824,33.99349976,23.66449928,20,0.782770991,0.00333021,0
10.06459999,605,13.1541996,0.520964026,5.280910015,38.07519913,16.61860085,13.83870029,34.5,35.20000076,30.29999924,20,0.575523019,0.00781547,0
37.60039902,1879,21.19580078,0.078660898,5.928639889,39.74319839,17.53280067,12.12580013,39.13510132,27.48649979,33.3783989,10,0.590342999,0.000460732,0
12.97789955,813,22.25049973,0.088424899,5.234270096,38.89820099,15.28429985,14.5618,42.42860031,25.57139969,32,20,0.653940022,0.010346,0
1.991379976,70,3.631949902,2.002249956,5.2707901,37,17,14,45,26,29,10,0.475495994,0.0313878,0
14.53649998,47,15.54969978,0,6.025990009,40,17,14,33,41,26,20,0.791315019,0.00454704,0
83.0326004,1423,17.27199936,0.047207501,5.249760151,40.75579834,15.7123003,12.53190041,39,30.57139969,30.42860031,20,0.69729501,0.00150172,0
50.81140137,1512,20.57069969,0.186974004,5.905139923,38.16450119,16.12820053,12.80270004,38.75999832,28.21999931,33.02000046,30,0.590251029,0.00606571,0
29.50440025,855,17.8798008,0.906655014,5.232349873,39.39049911,15,14.60949993,35.74069977,26.18519974,38.07410049,20,0.625174999,0.00109614,0
39.2737999,1922,23.93400002,0.0193709,6.030799866,39.74610138,17.25390053,13.23840046,37.70270157,31.94589996,30.35140038,20,0.717137992,0.00313611,0
7.514249802,696,19.94709969,0.478691995,5.263279915,38.21569824,15.78429985,14.60789967,34.5,26.66670036,38.83330154,20,0.60659498,0.0239146,0
4.271120071,670,14.56739998,0.519317985,5.260059834,38.73690033,15.26309967,14.86839962,30.83329964,28,41.16669846,10,0.546205997,0.0099607,0
25.61050034,1443,17.01210022,0.311857998,5.285329819,39.31389999,15.31389999,14.37220001,37.79999924,28.52000046,33.68000031,20,0.681852996,0.00444905,0
3.0832901,148,4.541590214,1.904080033,5.316410065,42,15,13,39,25,36,10,0.359568,0.0134596,0
0.750720978,221,12.32530022,1.110849977,5.258430004,39,15,15,28,29,43,10,0.490633994,0.0698753,0
2.90809989,464,14.31309986,0.223872006,6.044950008,39,18,11,36,31.5,32.5,10,0.435950994,0.011669,0
41.91260147,1916,16.53109932,0.363429993,6.038479805,39.34140015,17.65859985,12.02429962,35.54999924,29.57500076,34.875,10,0.593448997,0.00398241,0
50.67509842,563,8.02093029,0.524230003,5.355130196,41.62139893,14.61159992,13.01229954,38.66040039,25.90570068,35.43399811,10,0.461181998,4.79E-05,0
58.58259964,508,8.45470047,0.792822003,5.621829987,39.11569977,12.23139954,13.6942997,37.96609879,30.76269913,31.27120018,10,0.510773003,0.00178115,0
35.56380081,1282,20.2553997,0.414741993,5.945390224,36,14,14,38.71879959,25.75,35.53129959,30,0.583864987,0.00556652,0
33.11840057,765,14.91259956,0.864207983,5.262390137,37.32440186,16.46260071,14.32199955,45.54550171,26.09090042,28.36359978,10,0.587459981,0.0009277,0
14.93200016,1015,21.36400032,0.083554797,6.023210049,38.34489822,17.12649918,11.65509987,30.625,30.375,39,10,0.503534973,0.0119849,0
14.38580036,621,11.71539974,0.820183992,5.316410065,42,15,13,37.84619904,27.84620094,34.30770111,10,0.501058996,0.00347963,0
16.07579994,781,8.699170113,0.087632298,6.04693985,39.09999847,18.02420044,11.12619972,31.16670036,32.22219849,36.61109924,10,0.480803013,0.000602435,0
24.05719948,577,8.947230339,0.410255998,5.611070156,39.02759933,12.0007,12.97309971,37.03850174,31.3076992,31.65379906,10,0.484243006,0.00451707,0
22.42280006,1801,22.37789917,0.218777999,6.044799805,39.93349838,17.31060028,13.65569973,38.59999847,28.89999962,32.5,20,0.714860022,0.00165149,0
39.42480087,1540,16.93239975,0.62183702,5.304979801,39.45729828,15.56309986,14.08539963,37.68420029,28.05260086,34.26319885,20,0.724211991,0.00679917,0
3.002229929,350,7.688149929,1.139549971,6.112559795,42.35599899,18.8390007,15.19499969,32.75,34.5,32.75,10,0.501157999,0.000525117,0
222.0099945,1619,12.59980011,0.404233992,5.721189976,38.36719894,13.59869957,16.63139915,36.81309891,32.41120148,30.77569962,20,0.541408002,0.000109399,0
68.25669861,1520,17.39369965,0.237215996,5.501570225,41.0719986,18.00919914,12.90079975,40.8280983,31.9375,27.2343998,20,0.713235021,3.20E-05,0
59.49710083,717,10.6807003,0.547663987,5.316770077,38.60129929,17.22050095,14.22990036,38.29309845,28.8621006,32.84479904,10,0.559777021,0.000897085,0
48.52759933,862,14.30620003,0.605843008,5.408549786,40.02610016,17.7548008,15.27639961,31.63640022,28.22730064,40.13639832,10,0.571730018,0.00198223,0
23.98220062,533,9.17193985,0.559697986,5.443389893,39.04029846,14.90950012,12.97169971,35.40909958,32.45449829,32.13639832,10,0.547532976,0.00037102,0
31.61860085,602,8.999469757,0.616111994,5.376369953,40.48849869,15,13,37.41379929,28.58620071,34,10,0.496298999,0.00712791,0
30.89590073,1894,23.57329941,0.0112038,6.152860165,38.67039871,16.40259933,15.92770004,39.80770111,28.65379906,31.53849983,20,0.75445199,0.000984766,0
19.72990036,1113,19.55389977,0.203707993,5.458010197,39,17.87100029,15,36.15000153,26.79999924,37.04999924,20,0.659453988,0.0103712,0
12.47299957,353,10.39439964,0.534658015,5.462510109,38.31700134,15,13,34.40000153,35.26670074,30.33329964,10,0.534183025,0.00291973,0
113.7850037,251,14.28649998,0,6.122920036,38.5666008,16.2833004,15.43340015,33,41,26,20,0.79756099,0.000468849,0
25.13339996,1149,16.99379921,0.085513301,5.603680134,41.17179871,19.44790077,15,43.75,28.95829964,27.29170036,20,0.723869979,0.00128262,0
22.64189911,1491,11.67870045,0.446482003,6.130750179,42.26979828,18.56189919,16,35.6957016,33.47829819,30.8260994,10,0.592781007,0.00511593,0
45.80950165,557,10.47799969,0.423025995,5.50124979,42.23759842,18.81119919,15.48359966,38.13330078,30.06669998,31.79999924,10,0.485339999,0.00804919,0
39.85390091,697,10.55150032,0.661852002,5.735620022,39.51639938,12.16119957,12.32240009,36.85710144,30.35709953,32.78570175,20,0.572349012,0.00462782,0
42.28390121,1314,16.1718998,0.074183598,6.052760124,41.62620163,17.56570053,14.69509983,35.34999847,26.125,38.52500153,10,0.534133017,0.00446591,0
0.349817991,28,1.433670044,1.79005003,5.750599861,38.95370102,12.34879971,12.69760036,33.86320114,36.56140137,29.5753994,10,0.374877989,0.123835,0
25.97319984,1106,12.58069992,0.578881025,5.551519871,42.64770126,19.82390022,16.21590042,32.88460159,29.26919937,37.84619904,10,0.533577025,0.00192821,0
46.68769836,863,11.86800003,0.715816021,5.789410114,37.47579956,12.84959984,13.71700001,37.43180084,29.31819916,33.25,20,0.528394997,0.000658017,0
9.456359863,1084,6.380479813,0.576942027,6.125529766,43,19,16,56.33330154,24,19.66670036,10,0.424618989,0.00303129,0
44.65340042,1747,17.65929985,0.384085,6.141300201,40.79199982,17.67519951,16,39.0237999,28.66670036,32.30950165,20,0.661688983,0.000390131,0
31.87290001,63,22.53370094,0,6.161240101,38,16,16,33,41,26,20,0.761249006,0.000432913,0
44.87469864,1526,16.6079998,0.093013398,5.503650188,39.58940125,18.39109993,15.00360012,40.02270126,28.75,31.22730064,10,0.640618026,0.00153855,0
36.3742981,578,8.80039978,0.631465018,5.596869946,39.77389908,13.09420013,12.46570015,37.94290161,27.62859917,34.42860031,10,0.545920014,0.00022924,0
23.77289963,1686,25.23089981,0.300983995,6.158329964,38.40779877,16.24469948,16,37.91999817,31.55999947,30.52000046,20,0.757117987,0.00101961,0
31.76280022,1512,16.62010002,0.208093002,6.028679848,41.72000122,17.07999992,14.72000027,41.1935997,24.22579956,34.58060074,10,0.54717201,0.00077938,0
0.201673999,82,5.816579819,0,6.167319775,43.72359848,19.36179924,15.81910038,71.64959717,14.32940006,14.02099991,10,0.356389999,0.233004,0
22.70269966,599,11.13199997,0.632369995,5.476669788,38.02550125,15,13.00419998,37.90909958,27.90909958,34.18180084,10,0.611947,0.00504239,0
30.77280045,1566,20.62779999,0.073343702,6.013380051,42.32099915,17.10950089,14.84539986,42.36669922,23.36669922,34.26670074,20,0.594434023,0.00358191,0
29.55780029,474,15.33199978,0,6.161240101,38,16,16,35.30590057,38.88619995,25.80780029,20,0.772211015,0.00224565,0
125.2020035,614,13.05560017,0,5.480380058,41.22370148,17.6711998,11.89490032,33,41,26,20,0.744337022,0.000305823,0
27.55529976,308,10.29279995,0,5.693560123,42.38460159,19.23089981,15.38459969,43.59909821,30.93400002,25.46699905,20,0.710587978,0.0114472,0
0.502191007,109,6.74338007,0.987572014,5.88864994,42,15,14,34.26729965,35.88779831,29.84490013,10,0.498623013,0.336656,0
38.90259933,986,13.4907999,0.461964011,5.604969978,41.08229828,16.21409988,14.07470036,34.86489868,35.94589996,29.18919945,10,0.621141016,8.52E-05,0
34.41049957,1511,13.44169998,0.915142,6.253560066,45.09600067,20.03779984,15.55160046,36.11759949,29.88240051,34,10,0.595708013,0.000658821,0
28.88579941,1495,21.01420021,0.254287988,6.36548996,41.88850021,17.99629974,19.09790039,38.41379929,27.68969917,33.89659882,20,0.753069997,0.000142426,0
85.79070282,1552,12.5557003,0.432433993,5.610789776,43.26110077,19.61319923,15.92609978,34.69879913,29.84339905,35.45780182,10,0.536153018,0.000218435,0
60.82310104,1226,14.10369968,0.0448361,5.733749866,41.33190155,14.67140007,13.48600006,39.67739868,29.74189949,30.58060074,20,0.635598004,6.28E-05,0
48.39680099,1635,19.56299973,0.231966004,6.216579914,47.52890015,20.97249985,16.75149918,52.65219879,20.19569969,27.1522007,20,0.563040018,0.00143083,0
60.91350174,1587,15.60369968,0.186505005,5.682909966,41.4457016,18.14679909,15.10719967,40.75,29.4666996,29.7833004,10,0.622039974,5.23E-05,0
2.276410103,1019,23.77549934,0.46034801,6.120540142,48,21,18,32,24,44,20,0.479360998,0.0211318,0
39.03900146,1812,15.9513998,0.342619002,5.817629814,46.07889938,17.60969925,14.00699997,33.34289932,35.74290085,30.91430092,20,0.658348978,0.000278548,0
42.14289856,170,8.644339561,0.00819675,5.754010201,43,18,16,45.72769928,31.21190071,23.06040001,20,0.733366013,0.0112297,0
116.8960037,1444,16.34230042,0.215147004,5.936530113,39.86640167,15.29399967,14.10239983,40.71929932,27.14909935,32.13159943,20,0.618423998,0.000860248,0
0.177856997,108,13.12609959,0.786131978,5.790359974,48,20,14,28.08370018,29.15060043,42.76580048,10,0.473093987,0.228477,0
44.86050034,262,13.49720001,0,6.409080029,41.99629974,17.99810028,19.99629974,45,30,25,20,0.776570022,0.000222878,0
51.20539856,1462,11.69369984,0.532433987,5.722469807,43.34859848,18.40139961,14.76130009,34.21279907,29.19149971,36.59569931,10,0.544757009,0.00113706,1
7.048120022,164,8.751469612,0,5.754010201,43,18,16,47.82590103,30.09289932,22.08119965,20,0.692952991,0.00798192,0
39.14239883,1483,20.82649994,0.702289999,6.390289783,43.80089951,19.08060074,18.19910049,38.31579971,27.8946991,33.78950119,10,0.701005995,0.00560475,0
36.78760147,1643,21.38820076,0.652716994,6.120540142,48,21,18,42.83330154,25.66670036,31.5,20,0.580486,0.00339117,0
39.99750137,1932,17.71229935,0.371051013,5.816979885,46.16080093,17.70100021,14,33.75,32.97499847,33.27500153,20,0.622717023,0.000654493,0
57.71070099,1009,15.76000023,0.452627003,5.732940197,41.99689865,17.66559982,15.66559982,37,31.98209953,31.01790047,10,0.591292024,0.000221286,0
3.16415,356,14.01449966,0.653038025,5.691009998,40,17,15,28,29,43,20,0.568880975,0.127686,0
9.89041996,805,12.46590042,0.584143996,5.790359974,48,20,14,31.75,35.75,32.5,10,0.546121001,0.0175972,0
11.69690037,803,20.75110054,1.111299992,6.122360229,47.99229813,21,17.97680092,27,28.58329964,44.41669846,10,0.503224015,0.0126697,0
34.84370041,1350,19.7310009,1.102779984,6.328549862,47.11849976,21,15.35550022,31.03129959,28.625,40.34379959,10,0.598675013,0.00284481,0
0.215351999,142,15.84469986,1.864459991,5.691009998,40,17,15,28,29,43,10,0.543492973,0.549686,0
48.99449921,1245,15.51379967,0.387336999,5.866109848,43.11569977,15.00020027,14.00030041,39.35290146,33.1568985,27.49020004,10,0.608211994,0.00220802,0
26.83049965,1279,19.96850014,0.425199002,6.379620075,44.83300018,19.69849968,17.16119957,35.32139969,27.10709953,37.57139969,10,0.656032026,0.000719718,0
21.11969948,32,7.448820114,0,5.754010201,43,18,16,48,30,22,20,0.760823011,0.00911393,0
9.682709694,442,5.980090141,0.328539997,5.890389919,41.90140152,15.04930019,13.95069981,35.25,34.25,30.5,10,0.473780006,0.0207953,0
32.10490036,969,15.93430042,0.062822498,5.75962019,41.9858017,17.33370018,15.31359959,39.87879944,31.42420006,28.6970005,20,0.631578982,0.000746014,0
130.8769989,1525,18.32740021,0.670050979,5.879740238,40.37400055,14.76589966,13.46150017,35.83459854,28.19680023,35.96849823,20,0.579037011,0.000135565,0
4.890409946,480,20.06089973,0.00186298,5.748839855,39.44869995,15.34599972,13.89729977,28,29,43,20,0.634114981,0.0242212,0
5.95031023,315,3.724859953,0.821631014,5.891329765,41.84820175,15.07590008,13.92409992,33.42860031,37.28570175,29.28569984,80,0.412081987,0.00363373,0
99.79879761,718,9.918600082,0.805191994,5.815430164,40.83509827,13.66950035,13.09539986,36.72629929,30.30529976,32.96839905,10,0.515890002,0.000339292,1
33.75920105,1979,21.8477993,0.505002975,5.857930183,43.87139893,16.19720078,14.78289986,39.36360168,32.3030014,28.33329964,20,0.642280996,0.00279703,1
33.07229996,1123,14.37699986,0.406401008,5.769989967,42.58029938,17.52389908,14.68780041,33.91429901,27.65710068,38.42860031,10,0.550538003,0.00117904,0
30.70420074,1199,13.45429993,0.906251013,5.89428997,41.63570023,15.60099983,14.27460003,39.20690155,33.72409821,27.06900024,10,0.56892699,0.00252744,1
31.85219955,1372,22.42099953,0.191683993,5.859560013,45.77999878,18.66799927,14.88799953,35.17860031,27.07139969,37.75,20,0.639135003,0.00114432,0
30.2439003,1184,16.70689964,0.247905001,6.574110031,42.93299866,17.50180054,17.04750061,38.55170059,27.51720047,33.93099976,20,0.688804984,0.0128065,0
26.59639931,1236,18.18160057,0.626802981,6.51388979,46.33840179,19.67670059,16.98489952,40.76919937,28.5,30.73080063,10,0.660766006,0.00410019,0
25.3512001,1727,23.50659943,0.955178022,5.925179958,42.6371994,16.6371994,16,39.15999985,27.04000092,33.79999924,20,0.636689007,0.00424494,1
40.94729996,350,12.24849987,0.100864001,5.850349903,42.48550034,16.97109985,14.45660019,48,30,22,20,0.692636013,0.00123117,0
50.33160019,1540,15.78719997,0.713244021,6.034160137,45.31999969,18.49169922,15.14369965,37.49020004,25.54899979,36.96080017,10,0.55072403,0.000878772,0
35.23730087,66,13.20940018,0,6.718860149,38,14,17,45,30,25,40,0.802637994,0.00157006,0
34.66529846,596,11.44629955,0.309843004,6.629539967,39.15409851,15.15410042,17.86560059,43.61539841,30.92309952,25.46150017,20,0.704412997,0.00537492,0
7.859749794,1173,29.81640053,0.378132999,6.224840164,52,23,18,31.14290047,27.85709953,41,20,0.532715023,0.0244287,0
26.14380074,1837,19.36599922,1.130089998,6.529809952,46.7220993,19.50469971,17.79780006,43.13040161,29.6086998,27.2609005,10,0.662072003,0.000771622,1
20.59110069,1635,17.30039978,0.593168974,6.164500237,49.59379959,21.59639931,16.99740028,36.79999924,25.79999924,37.40000153,10,0.552987993,0.00103336,0
102.4469986,1930,23.48049927,0.415814996,6.26967001,52.43370056,22.48859978,17.25329971,45.55450058,27.91090012,26.53470039,10,0.601004004,0.0013243,1
23.96319962,1342,22.59269905,0.0540291,5.946219921,43,17,16,40.52000046,29.79999924,29.68000031,20,0.649697006,0.00442404,0
7.882659912,1099,24.31480026,0.380136997,6.241970062,52.3594017,23,17.82029915,44.55559921,29.44440079,26,30,0.502206981,0.0011611,0
68.41359711,1041,15.3185997,0.384157985,5.903580189,41.87789917,16.09830093,13.40439987,44.6875,30.4843998,24.8281002,20,0.663169026,0.000746881,1
53.76940155,1204,17.64590073,0.314796001,5.824299812,39.8030014,14.63020039,13.61769962,40.62260056,27.33959961,32.03770065,10,0.613611996,8.88E-05,0
35.23329926,1185,20.37039948,0.182410002,5.801020145,39.10580063,14.07050037,13,43.32350159,26.23530006,30.44120026,20,0.644702017,0.00106961,0
44.29880142,1176,12.27089977,0.58820802,5.91587019,40.45080185,15.98779964,13.65190029,37.29550171,33.29550171,29.40909958,20,0.590438008,0.00303875,0
22.64719963,886,14.70590019,0.47488001,5.923260212,40.03680038,15.98159981,13.01840019,37.65000153,28.60000038,33.75,10,0.605948985,0,0
25.28619957,1625,15.63949966,0.420489997,6.197899818,50.92580032,22.37339973,17.55240059,38.04349899,25.3477993,36.6086998,10,0.555220008,0,0
72.37229919,975,14.06190014,0.376839012,6.580190182,46.52330017,19.21069908,17.85779953,39.9375,34.5469017,25.5156002,20,0.709038973,0,1
46.59659958,1951,22.45899963,0.224492997,6.374559879,54.15370178,23.29680061,17.36840057,40.7826004,30.08699989,29.1303997,20,0.672761023,0,0
62.86399841,214,12.86460018,0,5.943530083,42.05310059,16.03540039,13.02659988,48,30,22,20,0.788253009,0,0
31.19849968,1474,21.51469994,0.0134514,5.936029911,40.83670044,15.65359974,14.35169983,36.90629959,29.5625,33.53129959,20,0.68908,0,0
31.06830025,1107,19.0359993,0.00580408,5.981070042,40.62200165,16.03969955,12.96339989,36.16130066,26.03230095,37.8064003,20,0.667144001,0,0
71.01650238,1181,17.83060074,0.381711006,6.027420044,42.88790131,16.9897995,13.4368,40.07249832,28.63769913,31.28989983,20,0.68580699,0,0
26.66329956,1263,27.12030029,0.300969988,6.306409836,52.0401001,23.43969917,17.57439995,46.84000015,23.28000069,29.87999916,10,0.522113979,0,0
98.14029694,1922,21.60989952,0.313380003,5.93144989,41.4864006,16.09720039,15.36139965,40.73400116,26.07449913,33.19150162,20,0.680001974,0,1
0.918377995,315,19.62100029,1.047919989,6.406720161,52,24,17,69.28639984,14.58250046,16.1310997,10,0.37144801,0,0
133.7610016,306,10.49289989,0,6.755060196,39.43349838,14.89019966,17.17340088,45,30,25,20,0.750639021,0,0
44.53300095,482,11.90200043,0.490916997,6.10021019,37.67089844,14.83549976,13.56779957,37.90909958,27.5,34.59090042,10,0.570730984,0,0
28.20019913,470,13.2737999,0.000279034,6.215660095,48,20,13.60439968,44.86429977,28.25790024,26.87779999,10,0.733063996,0,0
53.52560043,853,12.02159977,0.585271001,5.936039925,40.36299896,15.60449982,14.74479961,40.15380096,26.9423008,32.90380096,10,0.606527984,0,0
0.436975002,110,8.893639565,0,6.001299858,38,15,13,36.82889938,29.70409966,33.46699905,10,0.520295978,0,0
43.09389877,1563,21.11039925,0.403905988,6.034480095,38.59130096,15.00249958,13.00380039,39.62789917,25.72089958,34.65119934,20,0.673126996,0,0
59.24060059,928,13.65709972,0.103459001,6.890399933,45.63100052,18.6182003,17.80270004,39.83639908,34.3091011,25.85449982,20,0.72736901,0,0
17.4741993,43,11.19979954,0,6.220719814,48,20,13,39,25,36,10,0.622615993,0,0
61.50009918,1669,19.97850037,0.171569005,6.27643013,46.48339844,20.32449913,15.94979954,39.41270065,24.93650055,35.6507988,10,0.580532014,0,0
72.58830261,34,14.54189968,0,6.983240128,42,18,19,45,30,25,30,0.782334983,0,0
72.58280182,2109,23.98889923,0.201137006,6.718369961,54.97389984,24.38269997,18.66729927,35.64289856,31.58569908,32.77140045,20,0.684010029,0,0
42.72769928,2030,23.92270088,0.288929999,6.492980003,53.0583992,24.26460075,17.5291996,38.39020157,24.92679977,36.68289948,10,0.544910014,0,0
20.55940056,467,11.77639961,0.297962993,6.074059963,37.36500168,14.68249989,13.31750011,39,25,36,10,0.595091999,0,0
45.6617012,780,14.83110046,0.242176995,6.846350193,48.19350052,19.14509964,17.04840088,38.3022995,36.13949966,25.55809975,20,0.750593007,0,1
15.67310047,507,11.97659969,0,6.93200016,44.29309845,18.38220024,18.23559952,42.64709854,31.47060013,25.88240051,10,0.693211019,0,0
